ID;Название;Регион;Город;Адрес;Индекс;Телефон;Мобильный телефон;Email;Сайт;Рубрика;Подрубрика;Время работы;Способы оплаты;whatsapp;viber;telegram;vkontakte;odnoklassniki;youtube;Факс;rutube;yandex zen;Кол-во оценок;Рейтинг;Кол-во отзывов;Широта;Долгота
88870508011;Steklo-car;Москва и Московская область;;Осташковское ш., вл5с1, Мытищи;;+7 (499) 281-64-96;;office-altufevo@steklo-car.ru, office-kuntsevo@steklo-car.ru, office-ostashkovo@steklo-car.ru, office-reutov@steklo-car.ru, office-tushino@steklo-car.ru, office-varshavka@steklo-car.ru;http://steklo-car.ru/;Автомобили / Автосервис, услуги, Автомобили / Запчасти, аксессуары;Автосервисы, Автостёкла;"пн-пт 09:00–20:00; сб,вс 10:00–18:00";;79260203075;;https://t.me/steklocarbot;https://vk.com/steklo__car;;https://www.youtube.com/watch?v=yD0VLYLEWnU;;;;186;4.7;68;55.901652;37.666638
17599760950;Omoda, Авангард Моторс;Москва и Московская область;;Шоссейная ул., 297, село Быково;;+7 (499) 707-09-77;;amotorsgyk@yandex.ru;https://omoda-avangard.ru/, https://omodaam.ru/;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автосалоны, Автосервисы;ежедневно, 09:00–21:00;дисконтная система скидок, предоплата, постоплата, наличными, оплата картой, банковским переводом, рассрочка, безналичная, QR-код, СБП, оплата кредитной картой, оформление кредита;;;https://t.me/avangardmotors_omoda;https://vk.com/omodaamotors;;;;;;245;5.0;83;55.613843;38.061047
1015026857;Автосервис Газель;Москва и Московская область;;Островецкое ш., 8, д. Верея;140153;;+7 (916) 465-79-51, +7 (965) 229-87-96;vereyauto@rambler.ru;http://vereyauto.ru/;Автомобили / Автосервис, услуги, Производство и поставки / Машиностроение;Автосервисы, Ремонт двигателей;пн-сб 09:00–18:00, перерыв 13:00–14:00;постоплата, наличными, оплата картой, банковским переводом, безналичная;89653314808;https://viber.click/79653280527;https://t.me/8-965-331-48-08;;;;;;;236;4.9;97;55.619665;38.032995
232019774654;SteelWorks24;Москва и Московская область;;Восточная ул., 6А, промзона Технопарк, п. г. т. Горки Ленинские;142712;+7 (499) 216-81-14;;info@steelworks24.ru;https://steelworks24.ru/;Автомобили / Автосервис, услуги, Строительство и недвижимость / Строительство, Услуги / Прочее;Нанесение покрытий, Покраска автомобилей, Промышленная очистка сооружений и оборудования;пн-сб 09:00–19:30;дисконтная система скидок, постоплата, наличными, оплата картой, электронными деньгами, банковским переводом, безналичная, онлайн;79850834775;;https://t.me/79850834775;;;;;;;220;5.0;123;55.52859;37.776586
88529666263;Рольф Сервис Звезда Столицы Каширка;Москва и Московская область;;посёлок Развилка, вл17;142717;+7 (495) 153-03-69;;askorovyakova@rolf.ru, email@rolf.ru, hotline_acs@rolf.ru, hotline_xim@rolf.ru, iagolub@rolf.ru, info@audi-sever.ru, reception-north@rolf.ru, rolf-service@4px.ru, yvkrugliak@rolf.ru;https://www.rolf.ru/service/salon-rolf-servis-zvezda-stolizy-kashirka/?utm_campaign=smrt_zsk_service_service&utm_medium=maps&utm_source=yandex_maps;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автомагазины, Автосервисы, Кузовной ремонт, Ремонт АКПП, Шиномонтажи;ежедневно, 09:00–21:00;;;;;https://vk.com/rolfcompany;;;;;;271;5.0;117;55.591894;37.733556
1377483002;Аэрография на автомобилях ilnur.ru;Москва и Московская область;;Можайское ш., 2А, п. г. т. Большие Вязёмы;143050;;+7 (925) 514-50-20;5145020@mail.ru;http://ilnur.ru/;Автомобили / Автосервис, услуги, Культура и искусство / Живопись и художественные изделия;Автосервисы, Тюнинг, Художественные мастерские;ежедневно, 10:00–21:00;скидки на услуги льготным категориям, наличными, оплата картой, банковским переводом, безналичная;79255145020;;https://t.me/ILNUR_RU;https://vk.com/airbrushing_on_cars;;https://www.youtube.com/watch?list=PLeHJkL05_A0V7ud1mmboFoAS5YxAk0K5C&v=JEhwql93daI;;;;14;4.2;4;55.630369;37.008808
28791505869;Биби Сервис Про;Москва и Московская область;;Можайское ш., 7А, д. Малые Вязёмы;;;+7 (977) 307-27-27;glebbibi@mail.ru;http://bi-bi-pro-service.clients.site/;Автомобили / Автосервис, услуги;Автомойки, Автосервисы, Шиномонтажи;ежедневно, 09:00–21:00;постоплата, наличными, банковским переводом;79773072727;;;;;;;;;122;4.4;54;55.6406;37.056671
88498532005;Доктор Вольво;Москва и Московская область;;Дмитровское шоссе, 28/4;;;+7 (929) 951-29-48, +7 (995) 153-74-17;info@doctorvolvo.ru;https://doctorvolvo.ru/;Автомобили / Автосервис, услуги;Автосервисы;ежедневно, 10:00–19:00;наличными, оплата картой, банковским переводом, рассрочка, безналичная, QR-код, СБП, оплата кредитной картой, оформление кредита;79299512948;;https://t.me/drvolvo;;;;;;;77;4.7;32;56.050864;37.537498
6468321463;У Сервис+ Chery;Москва и Московская область;;Московская область, городской округ Подольск, Симферопольское шоссе, 30-й километр, 1, стр. 1;;+7 (495) 127-92-11;;customers@uservice.ru;https://www.moscow-chery.ru/?utm_campaign=card&utm_medium=spravochnik&utm_source=yandex, https://www.uservice.ru/chery/?utm_campaign=card&utm_medium=spravochnik&utm_source=yandex;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автосалоны, Автосервисы, Продажа автомобилей с пробегом;ежедневно, 09:00–21:00;дисконтная система скидок, предоплата, наличными, оплата картой, банковским переводом, sms-платеж, рассрочка, безналичная, онлайн, QR-код, СБП, оплата кредитной картой, оформление кредита;;;;https://vk.com/chery_uservice;;https://www.youtube.com/channel/UC1zfWGTlxo09-MFuktrxzWw;;;;1370;5.0;492;55.49167;37.609651
1378710985;ГАЗ Мэйджор Трак центр;Москва и Московская область;;ул. Ленина, вл79, село Павловская Слобода;;+7 (499) 649-97-64;;hr@major-truck.ru, info@major-truck.ru;https://major-gaz.ru/?utm_medium=cpc&utm_source=яндекс_карты_газ, https://major-truck.ru/;Автомобили / Автосервис, услуги, Автомобили / Продажа, Производство и поставки / Машиностроение;Автосалоны, Автосервисы, Грузовая техника;"пн-пт 09:00–19:00; сб,вс 09:00–17:00";наличными, оплата картой, банковским переводом, безналичная;;;https://t.me/major_truck_center;https://vk.com/majortruckcenter;;https://www.youtube.com/channel/UCbsw-UsCpng3y38Aadxgznw;;;;312;4.7;74;55.812954;37.058143
88395842624;Big Auto;Москва и Московская область;;Промышленный пр., 20, д. Беляниново;;+7 (495) 777-90-10;;info@gazeli.org, perevozki-nedorogo@bk.ru;http://gazeli.org/sto/;Автомобили / Автосервис, услуги;Автосервисы;ежедневно, 10:00–18:00;наличными, оплата картой, банковским переводом, безналичная;;;;;;;;;;0;0.0;0;55.950771;37.6357
52276518320;ШинПРО;Москва и Московская область;;Быковское ш., 20/1, п. г. т. Малаховка;;;+7 (926) 817-27-17;support@shin-pro.ru;https://shin-pro.ru/;Автомобили / Автосервис, услуги, Автомобили / Запчасти, аксессуары;Шиномонтажи, Шины и диски;ежедневно, круглосуточно;;;;https://t.me/shinproru;;;;;;;339;5.0;209;55.627256;37.999022
88338490947;Roil;Москва и Московская область;;Московская область, городской округ Балашиха, Новомилетское шоссе;;8 (800) 700-95-57;+7 (968) 450-54-68, +7 (968) 921-74-08;marketroilpro@gmail.com;https://agmgrup.ru/, https://roil.pro/;Автомобили / Автосервис, услуги, Производство и поставки / Нефтегазовая промышленность;Смазочные материалы, Экспресс-пункты замены масла;ежедневно, 09:00–21:00;;;;https://t.me/roilpro;https://vk.com/roil.service;;;;;;67;5.0;56;55.715902;38.046658
